	Hero_ID	Last Played	Games	Win	With Games	With win	Against Games	Against Win	Player ID
563	119	1529143140	2	1	17	9	22	11	293773843
564	17	1518246591	2	0	121	62	97	51	293773843
565	74	1533636422	1	0	250	121	283	148	293773843
566	92	1507294200	1	0	9	4	8	3	293773843
567	120	1509532837	1	0	17	6	18	10	293773843
568	106	1481796304	1	0	81	41	68	41	293773843
569	61	1501601517	1	0	16	6	10	6	293773843
570	78	1481795425	1	0	16	7	24	12	293773843
571	13	1502358701	1	1	33	14	50	31	293773843
572	80	1496170906	1	1	22	7	36	22	293773843
573	54	1475506967	1	0	102	59	97	55	293773843
574	67	1478929531	1	1	86	62	108	48	293773843
575	77	0	0	0	26	14	35	15	293773843
576	66	0	0	0	9	7	12	6	293773843
577	42	0	0	0	76	47	105	52	293773843
578	10	0	0	0	62	26	75	40	293773843
579	82	0	0	0	43	25	45	25	293773843
580	74	1543614836	564	285	606	304	822	433	157369035
581	11	1543530240	330	187	389	188	528	302	157369035
582	14	1543774714	270	134	912	492	1131	560	157369035
583	17	1543532329	226	124	237	116	347	189	157369035
584	106	1543355487	173	82	190	80	245	153	157369035
585	34	1543611015	165	104	272	143	457	244	157369035
586	82	1542831713	139	73	91	46	136	75	157369035
587	1	1543432704	136	71	449	211	512	281	157369035
588	10	1543348041	127	63	176	78	226	114	157369035
589	109	1543425687	118	69	111	60	122	61	157369035
590	23	1542328796	111	52	231	103	280	142	157369035
591	86	1542929577	100	44	375	185	348	192	157369035
592	41	1543520595	100	62	460	248	510	274	157369035
593	44	1543517599	97	52	608	306	827	429	157369035
594	93	1543264899	88	42	383	187	446	225	157369035
595	97	1543770432	86	47	177	82	214	119	157369035
596	13	1542914721	83	44	135	79	225	129	157369035
597	19	1543255060	82	41	182	95	280	168	157369035
598	8	1541954368	80	41	562	311	768	385	157369035
599	2	1539945586	75	40	333	192	444	206	157369035
600	76	1543750999	74	38	148	76	200	98	157369035
601	39	1542312896	74	33	235	106	340	201	157369035
602	73	1539428057	74	33	200	101	246	137	157369035
603	4	1538210249	73	44	363	178	450	214	157369035
604	9	1539285327	72	33	590	336	737	381	157369035
605	67	1543757632	68	41	305	184	402	186	157369035
606	53	1543693736	68	34	264	110	300	177	157369035
607	70	1538086580	67	32	197	107	250	136	157369035
608	32	1541708267	65	36	440	223	556	293	157369035
609	107	1543261910	65	26	95	42	98	57	157369035
610	98	1541523169	64	34	160	78	217	122	157369035
611	6	1539529953	60	39	397	231	524	282	157369035
612	18	1542052118	60	27	260	151	400	211	157369035
613	80	1536514655	60	20	67	31	78	53	157369035
614	46	1543700050	57	33	142	60	230	114	157369035
615	105	1538761575	52	27	155	82	163	84	157369035
616	21	1531942392	52	24	412	197	554	308	157369035
617	12	1542466630	51	25	199	91	275	147	157369035
618	7	1542457662	51	25	565	305	672	354	157369035
619	35	1534742148	51	30	640	341	817	438	157369035
620	94	1543751832	48	23	160	86	220	95	157369035
621	62	1537824967	46	24	334	144	375	209	157369035
622	54	1525585922	46	21	213	103	236	119	157369035
623	59	1531345384	43	18	195	94	251	128	157369035
624	104	1519834163	43	22	439	214	547	291	157369035
625	42	1541520554	39	28	256	157	323	150	157369035
626	63	1538831660	38	22	195	110	222	97	157369035
627	71	1530014159	37	21	332	206	344	164	157369035
628	51	1538757565	37	19	145	72	193	102	157369035
629	99	1539965922	37	22	225	102	275	145	157369035
630	25	1542404995	36	17	238	99	334	194	157369035
631	33	1543772841	36	22	122	62	150	77	157369035
632	91	1535797840	35	15	98	45	51	31	157369035
633	22	1538420557	33	22	356	200	490	220	157369035
634	100	1542757267	33	15	167	83	208	113	157369035
635	89	1542835387	33	19	66	29	66	36	157369035
636	49	1525380090	32	21	116	52	167	84	157369035
637	16	1543742439	31	14	237	114	285	164	157369035
638	75	1481038169	30	16	304	180	351	158	157369035
639	72	1533490639	29	14	138	68	183	93	157369035
640	56	1543022425	29	18	186	83	189	100	157369035
641	60	1522507602	28	14	103	60	125	63	157369035
642	95	1543270694	28	7	165	87	180	101	157369035
643	61	1539425936	28	14	52	23	68	35	157369035
644	28	1543739313	28	14	268	130	366	152	157369035
645	69	1523111052	26	11	157	79	163	78	157369035
646	36	1535859170	25	10	294	174	395	179	157369035
647	43	1534648320	25	10	155	79	208	107	157369035
648	58	1536481034	24	14	81	38	78	43	157369035
649	110	1542479687	24	11	78	42	106	47	157369035
650	88	1542498303	23	12	187	95	222	113	157369035
651	96	1533142694	23	17	139	90	182	89	157369035
652	52	1523664667	23	16	64	34	109	56	157369035
653	26	1542838479	22	9	449	244	565	300	157369035
654	30	1520767747	22	13	287	154	352	189	157369035
655	79	1541314814	21	10	75	31	82	52	157369035
656	48	1541951372	21	14	186	94	282	149	157369035
657	15	1543429732	21	8	149	75	149	66	157369035
658	47	1525808186	21	13	198	105	277	137	157369035
659	45	1543268634	21	11	113	53	120	72	157369035
660	57	1537040587	20	11	247	163	258	116	157369035
661	29	1543436828	20	11	147	76	202	102	157369035
662	101	1543768447	19	11	169	86	204	106	157369035
663	5	1539640375	19	9	269	150	340	163	157369035
664	85	1529794658	19	11	124	63	146	85	157369035
665	55	1523909843	18	8	78	43	103	57	157369035
666	65	1541326641	17	7	56	24	84	50	157369035
667	83	1522857789	17	4	62	35	93	43	157369035
668	77	1518263332	17	13	81	44	91	49	157369035
669	78	1542473981	17	10	59	28	80	35	157369035
670	90	1523136710	17	7	130	60	150	73	157369035
671	114	1542568197	17	5	67	30	64	39	157369035
672	84	1543352506	17	9	266	156	333	164	157369035
673	102	1523661782	17	13	142	86	181	80	157369035
674	81	1519585677	16	7	96	48	153	74	157369035
675	50	1534619096	15	8	215	125	187	99	157369035
676	3	1542935108	15	10	94	46	88	47	157369035
677	27	1538940765	14	6	218	109	268	135	157369035
678	113	1542483417	14	4	32	11	37	22	157369035
679	68	1529970963	13	5	155	79	186	94	157369035
680	66	1529523576	13	6	20	9	22	14	157369035
681	121	1538689145	12	7	34	17	24	10	157369035
682	87	1525118380	12	3	156	82	200	98	157369035
683	31	1534669989	12	8	141	78	158	79	157369035
684	120	1536517118	12	3	26	13	41	23	157369035
685	20	1530306963	11	6	252	139	268	132	157369035
686	103	1532079446	11	4	58	32	61	24	157369035
687	64	1528466609	11	6	143	78	146	68	157369035
688	108	1517432758	11	5	40	23	34	17	157369035
689	111	1533135371	10	7	71	30	48	32	157369035
690	92	1543607502	9	5	21	7	33	18	157369035
691	119	1542506546	8	3	26	14	45	27	157369035
692	37	1458119801	8	5	94	44	118	42	157369035
693	38	1526289541	7	3	57	29	59	33	157369035
694	112	1535850114	7	2	111	57	127	74	157369035
695	40	1522956735	6	3	126	67	145	76	157369035
