"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0050850","0","08/04/2018","21:16:40","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","511 ","Convenience store                                 ","587     ","  ","BOYLSTON                 ","  ","ST  ",": @CVS/PHARMACY - 587 BOYLSTON ST, BOSTO","  ","                         ","  ","    "
"18-0050851","0","08/04/2018","21:17:06","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","331 ","Hospital - medical or psychiatric                 ","1153    ","  ","CENTRE                   ","  ","ST  ",": @FAULKNER HOSPITAL                    ","  ","                         ","  ","    "
"18-0050853","0","08/04/2018","21:25:37","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","HP             ","Hyde Park                                         ","02126     ","962 ","Residential street, road or residential driveway  ","        ","  ","RIVER                    ","  ","ST  ","                                        ","  ","OSCEOLA                  ","  ","ST  "
"18-0050854","0","08/04/2018","21:27:49","522 ","Water or steam leak                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","750     ","  ","MORTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050855","0","08/04/2018","21:39:14","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","960 ","Street, Other                                     ","211     ","  ","PARK                     ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0050858","0","08/04/2018","21:53:39","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","6       ","  ","FLINT                    ","  ","PL  ","                                        ","  ","                         ","  ","    "
"18-0050862","0","08/04/2018","22:17:47","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","900 ","Outside or special property, Other                ","        ","  ","KIRK                     ","  ","ST  ","                                        ","  ","MONTVIEW                 ","  ","ST  "
"18-0050868","0","08/04/2018","22:55:55","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","54      ","  ","ANNUNCIATION             ","  ","RD  ",": #16-2335                              ","  ","                         ","  ","    "
"18-0050869","0","08/04/2018","23:01:57","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","        ","  ","CLIFFORD                 ","  ","ST  ",": alias CLIFFORD ST/BHA                 ","  ","BLUE HILL                ","  ","AVE "
"18-0050871","0","08/04/2018","23:20:11","251 ","Excessive heat, scorch burns with no ignition     ","0.0000","0.0000","09   ","WR             ","West Roxbury                                      ","02132     ","400 ","Residential, Other                                ","19      ","  ","PLEASANT VALLEY          ","  ","CIR ","                                        ","  ","                         ","  ","    "
"18-0050872","0","08/04/2018","23:23:02","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","821     ","  ","WASHINGTON               ","  ","ST  ",": #24-1481                              ","  ","                         ","  ","    "
"18-0050875","0","08/04/2018","23:34:24","621 ","Wrong location                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","000 ","Property Use, Other                               ","        ","  ","CUMMINS                  ","  ","HWY ","                                        ","  ","FAVRE                    ","  ","ST  "
"18-0050876","0","08/04/2018","23:35:42","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","439 ","Boarding/rooming house, residential hotels        ","12      ","  ","FOSTER                   ","  ","ST  ",": #INS1160                              ","  ","                         ","  ","    "
"18-0050877","0","08/04/2018","23:40:32","522 ","Water or steam leak                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","46      ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050879","0","08/05/2018","00:08:52","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","137     ","  ","BAY STATE                ","  ","RD  ",": #CLM290                               ","  ","                         ","  ","    "
"18-0050880","0","08/05/2018","00:38:54","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","439 ","Boarding/rooming house, residential hotels        ","8       ","  ","FOSTER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050881","0","08/05/2018","00:54:40","714 ","Central station, malicious false alarm            ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","460 ","Dormitory-type residence, other                   ","250     ","  ","SPRING                   ","  ","ST  ",": #INS280                               ","  ","                         ","  ","    "
"18-0050882","0","08/05/2018","01:01:32","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","679     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050884","0","08/05/2018","01:07:12","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","962 ","Residential street, road or residential driveway  ","        ","  ","CONLEY                   ","  ","ST  ",": #3247                                 ","  ","FREEPORT                 ","  ","ST  "
"18-0050887","0","08/05/2018","01:17:10","622 ","No Incident found on arrival at dispatch address  ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","000 ","Property Use, Other                               ","        ","  ","WALK HILL                ","  ","ST  ",": alias WALKHILL/AMERICAN LEGION HWY    ","  ","AMERICAN LEGION          ","  ","HWY "
"18-0050890","0","08/05/2018","01:37:51","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","400 ","Residential, Other                                ","1344    ","  ","HYDE PARK                ","  ","AVE ",": @BLAKE ESTATES - 1344 HYDE PARK AVE, H","  ","                         ","  ","    "
"18-0050891","0","08/05/2018","01:39:08","552 ","Police matter                                     ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","900 ","Outside or special property, Other                ","        ","  ","SARATOGA                 ","  ","ST  ","                                        ","  ","MERIDIAN                 ","  ","ST  "
"18-0050893","0","08/05/2018","01:50:05","551 ","Assist police or other governmental agency        ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","963 ","Street or road in commercial area                 ","212     ","  ","NORTHERN                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0050894","0","08/05/2018","01:53:00","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","900 ","Outside or special property, Other                ","        ","  ","HANOVER                  ","  ","ST  ",": #1258                                 ","  ","UNION                    ","  ","ST  "
"18-0050895","0","08/05/2018","02:14:42","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","46      ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050896","0","08/05/2018","02:18:57","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","571 ","Service station, gas station                      ","870     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0050899","0","08/05/2018","02:37:11","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","429 ","Multifamily dwelling                              ","12      ","  ","FOSTER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050900","0","08/05/2018","02:38:33","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1650-165","  ","COMMONWEALTH             ","  ","AVE ",": #15-531                               ","  ","                         ","  ","    "
"18-0050901","0","08/05/2018","02:47:53","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","960 ","Street, Other                                     ","258     ","  ","LEYDEN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050902","0","08/05/2018","03:04:40","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","960 ","Street, Other                                     ","        ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","SOUTHAMPTON              ","  ","ST  "
"18-0050903","0","08/05/2018","03:12:27","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","963 ","Street or road in commercial area                 ","100     ","  ","CLARENDON                ","  ","ST  ",": alias TRINITY PL/ST JAMES             ","  ","                         ","  ","    "
"18-0050904","0","08/05/2018","03:35:40","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","400 ","Residential, Other                                ","15A     ","  ","GORDON                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0050905","0","08/05/2018","03:37:34","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","963 ","Street or road in commercial area                 ","1       ","  ","BEACH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050906","0","08/05/2018","03:46:22","424 ","Carbon monoxide incident                          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","32-34   ","  ","FIDELIS                  ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0050907","0","08/05/2018","04:08:35","553 ","Public service                                    ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1035    ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050909","0","08/05/2018","05:02:57","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","000 ","Property Use, Other                               ","        ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","MELNEA CASS              ","  ","BLVD"
"18-0050910","0","08/05/2018","05:08:48","730 ","System malfunction, Other                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","141 ","Athletic/health club                              ","560     ","  ","HARRISON                 ","  ","AVE ",": #WYN4642                              ","  ","                         ","  ","    "
"18-0050911","0","08/05/2018","05:15:02","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","439 ","Boarding/rooming house, residential hotels        ","401     ","  ","MOUNT VERNON             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050915","0","08/05/2018","05:54:33","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","    ","","81      ","  ","WHEATLAND                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0050916","0","08/05/2018","06:17:42","111 ","Building fire                                     ","1500.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","16      ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0050917","0","08/05/2018","06:21:01","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","632     ","E ","SECOND                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050918","0","08/05/2018","06:26:43","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","161 ","Restaurant or cafeteria                           ","475     ","W ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0050922","0","08/05/2018","06:49:44","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","161 ","Restaurant or cafeteria                           ","52      ","  ","TEMPLE                   ","  ","PL  ",": @FIRST NATIONAL BANK OF BOSTON - 52 TE","  ","                         ","  ","    "
"18-0050923","0","08/05/2018","06:55:46","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","419 ","1 or 2 family dwelling                            ","76      ","W ","CEDAR                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050926","0","08/05/2018","07:14:51","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","419 ","1 or 2 family dwelling                            ","17      ","  ","GRAY                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050927","0","08/05/2018","07:18:02","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","322 ","Alcohol or substance abuse recovery center        ","128     ","  ","GORDON                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0050928","0","08/05/2018","07:19:01","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","131 ","Church, mosque, synagogue, temple, chapel         ","120     ","  ","AMORY                    ","  ","ST  ",": #PAT4665                              ","  ","                         ","  ","    "
"18-0050930","0","08/05/2018","07:23:31","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","519 ","Food and beverage sales, grocery store            ","116-118 ","  ","DORCHESTER               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050932","0","08/05/2018","07:29:34","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","459 ","Residential board and care                        ","170     ","  ","COREY                    ","  ","RD  ",": #INS822                               ","  ","                         ","  ","    "
"18-0050933","0","08/05/2018","07:44:47","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","900 ","Outside or special property, Other                ","870     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0050936","0","08/05/2018","08:05:17","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","963 ","Street or road in commercial area                 ","160     ","  ","SOUTHAMPTON              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050937","0","08/05/2018","08:21:19","461 ","Building or structure weakened or collapsed       ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","900 ","Outside or special property, Other                ","547     ","  ","BEECH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050940","0","08/05/2018","08:52:23","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","963 ","Street or road in commercial area                 ","        ","  ","HARBOR VIEW              ","  ","ST  ","                                        ","  ","DORCHESTER               ","  ","AVE "
"18-0050941","0","08/05/2018","08:53:03","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","400 ","Residential, Other                                ","1       ","  ","FRANKLIN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050942","0","08/05/2018","08:57:19","900T","BFD Drill                                         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","888 ","Fire station                                      ","746     ","  ","CENTRE                   ","  ","ST  ",": @BFD ENG 28                           ","  ","                         ","  ","    "
"18-0050944","0","08/05/2018","09:06:16","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","963 ","Street or road in commercial area                 ","        ","  ","BOYLSTON                 ","  ","SQ  ","                                        ","  ","WASHINGTON               ","  ","ST  "
"18-0050945","0","08/05/2018","09:22:28","900T","BFD Drill                                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","174 ","Rapid transit station                             ","145     ","  ","DARTMOUTH ST BSTN        ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0050946","0","08/05/2018","09:36:50","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","429 ","Multifamily dwelling                              ","190     ","  ","COMMERCIAL               ","  ","ST  ",": #12-1251                              ","  ","                         ","  ","    "
"18-0050947","0","08/05/2018","09:42:37","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","11      ","  ","PIERCE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050948","0","08/05/2018","09:45:42","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","55      ","  ","PERTHSHIRE               ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0050949","0","08/05/2018","09:51:10","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","596 ","Post office or mailing firms                      ","24      ","  ","BADGER                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0050951","0","08/05/2018","10:23:52","900T","BFD Drill                                         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","000 ","Property Use, Other                               ","1870    ","  ","COLUMBUS                 ","  ","AVE ",": @BFD ENG 42                           ","  ","                         ","  ","    "
"18-0050954","0","08/05/2018","10:39:38","731 ","Sprinkler activation due to malfunction           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","599 ","Business office                                   ","200     ","  ","STATE                    ","  ","ST  ",": #15-1296                              ","  ","                         ","  ","    "
"18-0050955","0","08/05/2018","10:53:58","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","334     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0050956","0","08/05/2018","11:03:19","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","134     ","W ","NINTH                    ","  ","ST  ",": alias 134 W 9TH                       ","  ","                         ","  ","    "
"18-0050958","0","08/05/2018","11:06:55","554 ","Assist invalid                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","400 ","Residential, Other                                ","20      ","  ","WASHINGTON               ","  ","ST  ",": @BHA-PATRICIA WHITE                   ","  ","                         ","  ","    "
"18-0050960","0","08/05/2018","11:19:17","553 ","Public service                                    ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","419 ","1 or 2 family dwelling                            ","90      ","  ","OCEAN VIEW               ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0050963","0","08/05/2018","11:27:22","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02126     ","419 ","1 or 2 family dwelling                            ","59      ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"18-0050964","0","08/05/2018","11:32:15","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","110     ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050965","0","08/05/2018","11:38:04","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","400 ","Residential, Other                                ","109     ","  ","CAMDEN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050968","0","08/05/2018","11:47:17","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","173 ","Bus station                                       ","275     ","  ","DORCHESTER               ","  ","AVE ",": @MBTA CABOT YARDS - 275 DORCHESTER AV,","  ","                         ","  ","    "
"18-0050969","0","08/05/2018","11:48:11","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","400 ","Residential, Other                                ","228     ","  ","NORTHAMPTON              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050972","0","08/05/2018","11:56:46","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","68      ","  ","MOSELEY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050973","0","08/05/2018","12:00:20","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","79      ","  ","BROOKLEY                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0050975","0","08/05/2018","12:09:15","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","571 ","Service station, gas station                      ","497     ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"18-0050977","0","08/05/2018","12:13:49","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","36-46   ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050978","0","08/05/2018","12:17:45","511 ","Lock-out                                          ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","119     ","  ","SUMNER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050979","0","08/05/2018","12:18:03","500 ","Service Call, other                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","962 ","Residential street, road or residential driveway  ","3       ","  ","CLERMONT                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050980","0","08/05/2018","12:26:42","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","    ","","1442    ","  ","RIVER                    ","  ","ST  ",": @CH-NEW HOPE BAPTIST CHURCH - 1442 RIV","  ","                         ","  ","    "
"18-0050982","0","08/05/2018","12:26:52","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","19      ","  ","BLUEVIEW                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0050983","0","08/05/2018","12:31:55","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","900 ","Outside or special property, Other                ","45      ","  ","WILLIAM T MORRISSEY      ","  ","BLVD",": @STAR MARKET - 45 WILLIAM T MORRISSEYY","  ","                         ","  ","    "
"18-0050987","0","08/05/2018","12:41:48","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","110     ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050990","0","08/05/2018","13:00:43","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","    ","","116     ","  ","BRUNSWICK                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050991","0","08/05/2018","13:01:04","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","22      ","  ","ROCKLAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050992","0","08/05/2018","13:02:12","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","585     ","  ","BOYLSTON                 ","  ","ST  ",": #ACI0149                              ","  ","                         ","  ","    "
"18-0050993","0","08/05/2018","13:05:49","553 ","Public service                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","19      ","  ","BLUEVIEW                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0050994","0","08/05/2018","13:06:03","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","47      ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0050995","0","08/05/2018","13:17:04","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","318-366 ","  ","TREMONT                  ","  ","ST  ",": #13-1516                              ","  ","                         ","  ","    "
"18-0050996","0","08/05/2018","13:18:35","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","449 ","Hotel/motel, commercial                           ","1       ","  ","AVENUE DE LAFAYETTE      ","  ","    ",": #13-1463                              ","  ","                         ","  ","    "
"18-0050998","0","08/05/2018","13:20:09","461 ","Building or structure weakened or collapsed       ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","149     ","  ","WALWORTH                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0051000","0","08/05/2018","13:35:19","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","79      ","  ","BROOKLEY                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0051001","0","08/05/2018","13:39:15","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","19      ","  ","BLUEVIEW                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0051002","0","08/05/2018","13:42:33","550 ","Public service assistance, Other                  ","0.0000","0.0000","08   ","               ","","02122     ","937 ","Beach                                             ","        ","  ","TENEAN                   ","  ","ST  ",": EST 45 CONLEY ST DO BSTN              ","  ","TENEAN                   ","  ","ST  "
"18-0051003","0","08/05/2018","13:43:39","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","42      ","  ","CLARKSON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0051004","0","08/05/2018","13:47:07","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","973     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0051007","0","08/05/2018","13:49:03","600 ","Good intent call, Other                           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","900 ","Outside or special property, Other                ","280     ","  ","BORDER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0051008","0","08/05/2018","14:00:11","500 ","Service Call, other                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","960 ","Street, Other                                     ","        ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","FULLER                   ","  ","ST  "
"18-0051009","0","08/05/2018","14:01:24","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","72      ","  ","RUSSELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0051010","0","08/05/2018","14:08:36","100 ","Fire, Other                                       ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","960 ","Street, Other                                     ","10      ","  ","ARTHUR                   ","  ","ST  ",": @STOP & SHOP - 60 EVERETT ST, BRIGHTON","  ","                         ","  ","    "
"18-0051011","0","08/05/2018","14:08:48","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","        ","  ","GUEST                    ","  ","ST  ","                                        ","  ","ARTHUR                   ","  ","ST  "
