"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0000471","0","01/02/2018","14:16:27","522 ","Water or steam leak                               ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","564 ","Laundry, dry cleaning                             ","1288    ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0000472","0","01/02/2018","14:18:06","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","204     ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000474","0","01/02/2018","14:19:35","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","20      ","  ","HARVARD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000475","0","01/02/2018","14:23:03","511 ","Lock-out                                          ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","900 ","Outside or special property, Other                ","746     ","  ","CENTRE                   ","  ","ST  ",": @BFD TOWER LADDER 10                  ","  ","                         ","  ","    "
"18-0000476","0","01/02/2018","14:23:13","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","963 ","Street or road in commercial area                 ","569     ","  ","TREMONT                  ","  ","ST  ",": @AQUITAINE - 569 TREMONT ST, BOSTON   ","  ","                         ","  ","    "
"18-0000479","0","01/02/2018","14:30:07","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","104     ","  ","PARIS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000480","0","01/02/2018","14:33:07","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","163     ","  ","MILTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000481","0","01/02/2018","14:34:15","522 ","Water or steam leak                               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","419 ","1 or 2 family dwelling                            ","20      ","  ","MAVERICK                 ","  ","SQ  ",": #PAT5559                              ","  ","                         ","  ","    "
"18-0000482","0","01/02/2018","14:35:38","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","20      ","  ","HARVARD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000484","0","01/02/2018","14:37:44","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","323 ","Asylum, mental institution                        ","889     ","  ","HARRISON                 ","  ","AVE ",": @SHELTER-ROSIES PLACE FOR WOMEN 889 HA","  ","                         ","  ","    "
"18-0000485","0","01/02/2018","14:38:28","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","500 ","Mercantile, business, Other                       ","1       ","  ","FEDERAL                  ","  ","ST  ",": #13-1275                              ","  ","                         ","  ","    "
"18-0000487","0","01/02/2018","14:40:38","713 ","Telephone, malicious false alarm                  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","340 ","Clinics, doctors offices, hemodialysis cntr, other","440     ","  ","BROOKLINE                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0000488","0","01/02/2018","14:42:03","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02124     ","429 ","Multifamily dwelling                              ","40      ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000489","0","01/02/2018","14:43:19","522 ","Water or steam leak                               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","500 ","Mercantile, business, Other                       ","20      ","  ","LINDEN                   ","  ","ST  ",": #12-5127                              ","  ","                         ","  ","    "
"18-0000490","0","01/02/2018","14:45:09","622 ","No Incident found on arrival at dispatch address  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","599 ","Business office                                   ","655     ","  ","ATLANTIC                 ","  ","AVE ",": #AFA2869                              ","  ","                         ","  ","    "
"18-0000492","0","01/02/2018","14:48:35","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","153     ","  ","WORCESTER                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000493","0","01/02/2018","14:48:50","713 ","Telephone, malicious false alarm                  ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","963 ","Street or road in commercial area                 ","        ","  ","CUMMINS                  ","  ","HWY ","                                        ","  ","FAIRWAY                  ","  ","ST  "
"18-0000494","0","01/02/2018","14:58:24","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","72      ","  ","GREENFIELD               ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0000496","0","01/02/2018","15:04:22","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","331 ","Hospital - medical or psychiatric                 ","51      ","  ","BLOSSOM                  ","  ","ST  ",": #15-1352                              ","  ","                         ","  ","    "
"18-0000497","0","01/02/2018","15:07:52","522 ","Water or steam leak                               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","58      ","  ","LANGLEY                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0000499","0","01/02/2018","15:14:13","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","4       ","  ","CIRCUIT                  ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"18-0000500","0","01/02/2018","15:15:49","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","170 ","Passenger terminal, Other                         ","1       ","  ","BLACK FALCON             ","  ","AVE ",": #18-751                               ","  ","                         ","  ","    "
"18-0000501","0","01/02/2018","15:19:47","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","500 ","Mercantile, business, Other                       ","735     ","  ","TRUMAN                   ","  ","PKWY","                                        ","  ","                         ","  ","    "
"18-0000502","0","01/02/2018","15:23:00","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","161 ","Restaurant or cafeteria                           ","543-547 ","  ","BOYLSTON                 ","  ","ST  ",": #14-1535                              ","  ","                         ","  ","    "
"18-0000503","0","01/02/2018","15:23:51","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","    ","","19      ","  ","IRMA                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000504","0","01/02/2018","15:27:28","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","400 ","Residential, Other                                ","72      ","  ","WESTLAND                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0000505","0","01/02/2018","15:31:48","650 ","Steam, Other gas mistaken for smoke, Other        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","185     ","  ","HARVARD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000508","0","01/02/2018","15:43:04","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","419 ","1 or 2 family dwelling                            ","4       ","  ","KERR                     ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0000509","0","01/02/2018","15:46:17","520 ","Water problem, Other                              ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","596 ","Post office or mailing firms                      ","655     ","  ","CENTRE                   ","  ","ST  ",": #WYN4176                              ","  ","                         ","  ","    "
"18-0000510","0","01/02/2018","15:53:15","522 ","Water or steam leak                               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","400 ","Residential, Other                                ","777-779 ","  ","HUNTINGTON               ","  ","AVE ",": #CLM672                               ","  ","                         ","  ","    "
"18-0000511","0","01/02/2018","15:54:06","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","42      ","  ","PARK                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000512","0","01/02/2018","15:58:07","522 ","Water or steam leak                               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","9       ","  ","BREED                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000513","0","01/02/2018","16:00:03","522 ","Water or steam leak                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","68      ","  ","BUTLER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000515","0","01/02/2018","16:06:27","522 ","Water or steam leak                               ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","215 ","High school/junior high school/middle school      ","1205    ","  ","VFW                      ","  ","PKWY",": #14-2883                              ","  ","                         ","  ","    "
"18-0000516","0","01/02/2018","16:08:04","522 ","Water or steam leak                               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","770     ","E ","FOURTH                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000517","0","01/02/2018","16:09:35","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","900 ","Outside or special property, Other                ","65      ","  ","PARK                     ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0000519","0","01/02/2018","16:12:35","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","549 ","Specialty shop                                    ","10-14   ","  ","BOSWORTH                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000520","0","01/02/2018","16:12:51","520 ","Water problem, Other                              ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","000 ","Property Use, Other                               ","735     ","  ","TRUMAN                   ","  ","PKWY","                                        ","  ","                         ","  ","    "
"18-0000521","0","01/02/2018","16:14:07","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","63      ","S ","CHARLAME                 ","  ","TER ","                                        ","  ","                         ","  ","    "
"18-0000522","0","01/02/2018","16:16:44","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02203     ","882 ","Parking garage, general vehicle                   ","28      ","  ","STATE                    ","  ","ST  ",": #12-1271                              ","  ","                         ","  ","    "
"18-0000523","0","01/02/2018","16:16:49","522 ","Water or steam leak                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","579 ","Motor vehicle or boat sales, services, repair     ","700     ","  ","WILLIAM T MORRISSEY      ","  ","BLVD","                                        ","  ","                         ","  ","    "
"18-0000524","0","01/02/2018","16:27:20","522 ","Water or steam leak                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","167     ","  ","KING                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000526","0","01/02/2018","16:30:34","522 ","Water or steam leak                               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","500 ","Mercantile, business, Other                       ","2275    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000528","0","01/02/2018","16:45:08","522 ","Water or steam leak                               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","200 ","Educational, Other                                ","1       ","  ","BLACKFAN                 ","  ","CIR ",": #24-2357                              ","  ","                         ","  ","    "
"18-0000530","0","01/02/2018","16:48:27","522 ","Water or steam leak                               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","500 ","Mercantile, business, Other                       ","540     ","  ","GALLIVAN                 ","  ","BLVD","                                        ","  ","                         ","  ","    "
"18-0000531","0","01/02/2018","16:49:02","553 ","Public service                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","400 ","Residential, Other                                ","61      ","  ","BROOK FARM               ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0000532","0","01/02/2018","16:54:49","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","        ","  ","K                        ","  ","ST  ",": alias K ST/3RD                        ","E ","THIRD                    ","  ","ST  "
"18-0000533","0","01/02/2018","16:56:54","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","103     ","  ","GORDON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000534","0","01/02/2018","16:59:05","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","81      ","  ","STRATTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000535","0","01/02/2018","17:01:25","442 ","Overheated motor                                  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","960 ","Street, Other                                     ","460     ","  ","CAMBRIDGE                ","  ","ST  ",": @BFD ENG 41                           ","  ","                         ","  ","    "
"18-0000538","0","01/02/2018","17:03:13","522 ","Water or steam leak                               ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","234     ","W ","SELDEN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000539","0","01/02/2018","17:04:10","522 ","Water or steam leak                               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","400 ","Residential, Other                                ","100     ","  ","PIER 4                   ","  ","BLVD","                                        ","  ","                         ","  ","    "
"18-0000541","0","01/02/2018","17:06:05","522 ","Water or steam leak                               ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","23      ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000542","0","01/02/2018","17:07:39","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","963 ","Street or road in commercial area                 ","        ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","GLENWAY                  ","  ","ST  "
"18-0000544","0","01/02/2018","17:12:30","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","15      ","  ","FOLSOM                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000546","0","01/02/2018","17:17:51","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","162 ","Bar or nightclub                                  ","332     ","  ","WASHINGTON               ","  ","ST  ",": @DEVLINS BISTRO - 332 WASHINGTON ST, B","  ","                         ","  ","    "
"18-0000548","0","01/02/2018","17:22:31","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","241 ","Adult education center, college classroom         ","871     ","  ","COMMONWEALTH             ","  ","AVE ",": #BU423                                ","  ","                         ","  ","    "
"18-0000549","0","01/02/2018","17:26:19","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","400 ","Residential, Other                                ","100     ","  ","PIER 4                   ","  ","BLVD","                                        ","  ","                         ","  ","    "
"18-0000551","0","01/02/2018","17:32:04","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","459 ","Residential board and care                        ","1344    ","  ","HYDE PARK                ","  ","AVE ",": @BLAKE ESTATES - 1344 HYDE PARK AVE, H","  ","                         ","  ","    "
"18-0000552","0","01/02/2018","17:32:36","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","140 ","Clubs, Other                                      ","100     ","  ","WARRENTON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000553","0","01/02/2018","17:38:31","424 ","Carbon monoxide incident                          ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","400 ","Residential, Other                                ","98      ","  ","HILLSIDE                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000556","0","01/02/2018","17:43:33","730 ","System malfunction, Other                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","137     ","  ","PETERBOROUGH             ","  ","ST  ",": #INS551                               ","  ","                         ","  ","    "
"18-0000558","0","01/02/2018","17:49:40","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","564 ","Laundry, dry cleaning                             ","380     ","  ","COMMERCIAL               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000560","0","01/02/2018","18:03:38","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","900 ","Outside or special property, Other                ","100     ","  ","MASSACHUSETTS            ","  ","AVE ",": @MBTA STA-HYNES CON                   ","  ","                         ","  ","    "
"18-0000561","0","01/02/2018","18:06:02","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","145     ","  ","PINCKNEY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000562","0","01/02/2018","18:07:04","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","963 ","Street or road in commercial area                 ","        ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","WARREN                   ","  ","ST  "
"18-0000564","0","01/02/2018","18:10:56","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","1       ","  ","BLACKFAN                 ","  ","CIR ","                                        ","  ","                         ","  ","    "
"18-0000565","0","01/02/2018","18:11:03","522 ","Water or steam leak                               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","225     ","  ","DUDLEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000566","0","01/02/2018","18:11:35","113 ","Cooking fire, confined to container               ","500.0000","500.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","25      ","  ","LONGFELLOW               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000568","0","01/02/2018","18:14:22","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","161 ","Restaurant or cafeteria                           ","1335    ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000569","0","01/02/2018","18:15:02","700 ","False alarm or false call, Other                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","400 ","Residential, Other                                ","326     ","  ","CAMBRIDGE                ","  ","ST  ",": #INS631                               ","  ","                         ","  ","    "
"18-0000571","0","01/02/2018","18:18:40","511 ","Lock-out                                          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","900 ","Outside or special property, Other                ","460     ","  ","CAMBRIDGE                ","  ","ST  ",": @BFD LAD 14                           ","  ","                         ","  ","    "
"18-0000572","0","01/02/2018","18:19:22","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","21      ","  ","ELLINGTON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000573","0","01/02/2018","18:21:41","511 ","Lock-out                                          ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","52      ","  ","LAMBERT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0000574","0","01/02/2018","18:23:34","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","23      ","  ","OWENCROFT                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0000575","0","01/02/2018","18:23:50","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","599 ","Business office                                   ","222     ","  ","BERKELEY                 ","  ","ST  ",": #16-1539                              ","  ","                         ","  ","    "
"18-0000576","0","01/02/2018","18:23:58","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","500 ","Mercantile, business, Other                       ","159     ","N ","BEACON                   ","  ","ST  ",": #WYN3189                              ","  ","                         ","  ","    "
"18-0000577","0","01/02/2018","18:24:07","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","449 ","Hotel/motel, commercial                           ","800     ","  ","WILLIAM T MORRISSEY      ","  ","BLVD",": #12-3248                              ","  ","                         ","  ","    "
"18-0000578","0","01/02/2018","18:27:41","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","19      ","  ","MONSIGNOR REYNOLDS       ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0000579","0","01/02/2018","18:32:05","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","219     ","W ","NEWTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000580","0","01/02/2018","18:36:52","522 ","Water or steam leak                               ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","143     ","  ","WILLOW                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000581","0","01/02/2018","18:42:27","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","31      ","  ","BOWDOIN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000582","0","01/02/2018","18:44:03","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","6       ","  ","DANA                     ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0000583","0","01/02/2018","18:44:55","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","419 ","1 or 2 family dwelling                            ","4-12    ","  ","ESTABROOK                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0000584","0","01/02/2018","18:49:48","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","160 ","Eating, drinking places, other                    ","761     ","  ","BOYLSTON                 ","  ","ST  ",": #WYN2889                              ","  ","                         ","  ","    "
"18-0000586","0","01/02/2018","18:58:57","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","1953    ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0000587","0","01/02/2018","19:01:45","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","16      ","  ","LEAMINGTON               ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0000589","0","01/02/2018","19:09:59","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","400 ","Residential, Other                                ","67-69   ","  ","PRINCE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000590","0","01/02/2018","19:12:37","731 ","Sprinkler activation due to malfunction           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","340 ","Clinics, doctors offices, hemodialysis cntr, other","415     ","  ","COLUMBIA                 ","  ","RD  ",": @HC-UPHAM'S CORNER HEALTH CENTER      ","  ","                         ","  ","    "
"18-0000591","0","01/02/2018","19:18:53","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","400 ","Residential, Other                                ","780     ","  ","BOYLSTON                 ","  ","ST  ",": #13-1572                              ","  ","                         ","  ","    "
"18-0000592","0","01/02/2018","19:23:31","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","400 ","Residential, Other                                ","334     ","  ","MASSACHUSETTS            ","  ","AVE ",": @SYMPHONY PLAZA EAST                  ","  ","                         ","  ","    "
"18-0000594","0","01/02/2018","19:28:15","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","        ","  ","MONSIGNOR DENNIS F O'CALL","  ","WAY ",": #7242                                 ","  ","OLD COLONY               ","  ","AVE "
"18-0000595","0","01/02/2018","19:29:03","511 ","Lock-out                                          ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","960 ","Street, Other                                     ","60      ","  ","JOHNSWOOD                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0000596","0","01/02/2018","19:37:15","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","429 ","Multifamily dwelling                              ","90      ","  ","COMMERCIAL               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000599","0","01/02/2018","19:40:31","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","163     ","  ","MILTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000600","0","01/02/2018","19:46:18","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","330     ","  ","RUTHERFORD               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0000601","0","01/02/2018","19:54:44","522 ","Water or steam leak                               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","43      ","  ","CHELSEA                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000602","0","01/02/2018","19:58:41","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","BO             ","Boston                                            ","02118     ","    ","","35      ","  ","NORTHAMPTON              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000603","0","01/02/2018","19:59:46","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","126     ","  ","JERSEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000605","0","01/02/2018","20:16:28","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","85      ","W ","SPRINGFIELD              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0000606","0","01/02/2018","20:16:57","522 ","Water or steam leak                               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","330     ","  ","BROOKLINE                ","  ","AVE ",": #12-2353                              ","  ","                         ","  ","    "
