"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0021823","0","04/03/2018","06:17:44","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","599 ","Business office                                   ","75      ","  ","STATE                    ","  ","ST  ",": #14-1281                              ","  ","                         ","  ","    "
"18-0021826","0","04/03/2018","07:14:58","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","449 ","Hotel/motel, commercial                           ","2001    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021827","0","04/03/2018","07:21:55","551 ","Assist police or other governmental agency        ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","122     ","  ","STANDARD                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021829","0","04/03/2018","07:26:42","116 ","Fuel burner/boiler malfunction, fire confined     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","382     ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0021831","0","04/03/2018","07:50:29","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","    ","","426     ","  ","WASHINGTON               ","  ","ST  ",": @MBTA STA-DT CR RED                   ","  ","                         ","  ","    "
"18-0021832","0","04/03/2018","07:55:13","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","213 ","Elementary school, including kindergarten         ","135     ","  ","GOVE                     ","  ","ST  ",": @SCH-EAST BOSTON EARLY EDUCATION - 135","  ","                         ","  ","    "
"18-0021834","0","04/03/2018","08:08:59","551 ","Assist police or other governmental agency        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","599 ","Business office                                   ","20      ","  ","PARK                     ","  ","PLZ ","                                        ","  ","                         ","  ","    "
"18-0021839","0","04/03/2018","08:39:48","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","331 ","Hospital - medical or psychiatric                 ","1400    ","  ","VFW                      ","  ","PKWY",": #12-2881                              ","  ","                         ","  ","    "
"18-0021843","0","04/03/2018","08:53:45","140 ","Natural vegetation fire, Other                    ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","931 ","Open land or field                                ","75      ","  ","TURTLE POND              ","  ","PKWY",": @RINK-BAJKO RINK                      ","  ","                         ","  ","    "
"18-0021847","0","04/03/2018","09:03:09","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","400 ","Residential, Other                                ","16-20   ","  ","WESTLAND                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0021849","0","04/03/2018","09:13:30","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","300 ","Health care, detention, & correction, Other       ","1208-B  ","  ","VFW                      ","  ","PKWY","                                        ","  ","                         ","  ","    "
"18-0021851","0","04/03/2018","09:20:29","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","215 ","High school/junior high school/middle school      ","95      ","  ","G                        ","  ","ST  ",": @SCH-EXCEL HIGH                       ","  ","                         ","  ","    "
"18-0021852","0","04/03/2018","09:22:20","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","400 ","Residential, Other                                ","805     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0021853","0","04/03/2018","09:24:37","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","900 ","Outside or special property, Other                ","2       ","  ","CHEMICAL                 ","  ","LN  ","                                        ","  ","                         ","  ","    "
"18-0021854","0","04/03/2018","09:30:47","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","83      ","  ","LAMARTINE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021855","0","04/03/2018","09:35:10","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","599 ","Business office                                   ","1       ","  ","FEDERAL                  ","  ","ST  ",": #13-1275                              ","  ","                         ","  ","    "
"18-0021857","0","04/03/2018","09:41:11","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","331 ","Hospital - medical or psychiatric                 ","267     ","  ","CHARLES                  ","  ","ST  ",": #38-135                               ","  ","                         ","  ","    "
"18-0021858","0","04/03/2018","09:44:44","550 ","Public service assistance, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","174 ","Rapid transit station                             ","795     ","  ","WASHINGTON               ","  ","ST  ",": @MBTA STA-TUFTS MED                   ","  ","                         ","  ","    "
"18-0021861","0","04/03/2018","10:01:56","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","300 ","Health care, detention, & correction, Other       ","711     ","  ","WASHINGTON               ","  ","ST  ",": #15-148                               ","  ","                         ","  ","    "
"18-0021865","0","04/03/2018","10:22:16","511 ","Lock-out                                          ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","47      ","  ","COLEMAN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021868","0","04/03/2018","10:31:10","400 ","Hazardous condition, Other                        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","963 ","Street or road in commercial area                 ","115     ","  ","FREEPORT                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021869","0","04/03/2018","10:34:10","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","450     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021871","0","04/03/2018","10:47:50","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","17      ","  ","WOLLASTON                ","  ","TER ","                                        ","  ","                         ","  ","    "
"18-0021872","0","04/03/2018","10:50:57","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","    ","","889     ","  ","HARRISON                 ","  ","AVE ",": @ROSIES PLACE - 889 HARRISON AVE, ROXB","  ","                         ","  ","    "
"18-0021874","0","04/03/2018","11:02:15","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","11-15   ","  ","CAROL                    ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0021878","0","04/03/2018","11:08:51","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","963 ","Street or road in commercial area                 ","        ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","DUDLEY                   ","  ","ST  "
"18-0021880","0","04/03/2018","11:13:50","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","960 ","Street, Other                                     ","55      ","  ","FRUIT                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021881","0","04/03/2018","11:16:54","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","331 ","Hospital - medical or psychiatric                 ","736     ","  ","CAMBRIDGE                ","  ","ST  ",": #16-5193                              ","  ","                         ","  ","    "
"18-0021886","0","04/03/2018","11:53:20","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","360     ","  ","SARATOGA                 ","  ","ST  ",": #618                                  ","  ","                         ","  ","    "
"18-0021887","0","04/03/2018","11:54:05","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","850     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0021889","0","04/03/2018","11:59:38","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","30      ","  ","WILMORE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021890","0","04/03/2018","12:00:42","511 ","Lock-out                                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","963 ","Street or road in commercial area                 ","25      ","  ","TRINITY                  ","  ","PL  ","                                        ","  ","                         ","  ","    "
"18-0021891","0","04/03/2018","12:03:27","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","174 ","Rapid transit station                             ","561     ","  ","DORCHESTER               ","  ","AVE ",": @MBTA STA-ANDREW                      ","  ","                         ","  ","    "
"18-0021893","0","04/03/2018","12:17:36","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","    ","","200     ","  ","CHARLES                  ","  ","ST  ",": @MBTA STA-CHARLES                     ","  ","                         ","  ","    "
"18-0021895","0","04/03/2018","12:22:13","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","500 ","Mercantile, business, Other                       ","18      ","  ","DERNE                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021896","0","04/03/2018","12:31:45","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","439 ","Boarding/rooming house, residential hotels        ","140     ","  ","CLARENDON                ","  ","ST  ",": #15-1547                              ","  ","                         ","  ","    "
"18-0021900","0","04/03/2018","12:52:03","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","000 ","Property Use, Other                               ","18      ","  ","DERNE                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021901","0","04/03/2018","12:57:05","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","599 ","Business office                                   ","99      ","  ","HIGH                     ","  ","ST  ",": #12-1421                              ","  ","                         ","  ","    "
"18-0021902","0","04/03/2018","12:57:34","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","963 ","Street or road in commercial area                 ","        ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","RIDGEWAY                 ","  ","LN  "
"18-0021903","0","04/03/2018","12:59:47","700 ","False alarm or false call, Other                  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","500 ","Mercantile, business, Other                       ","89      ","  ","A                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021908","0","04/03/2018","13:10:07","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","599 ","Business office                                   ","100     ","  ","HIGH                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021911","0","04/03/2018","13:32:57","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","449 ","Hotel/motel, commercial                           ","296     ","  ","STATE                    ","  ","ST  ",": #13-1296                              ","  ","                         ","  ","    "
"18-0021913","0","04/03/2018","14:01:45","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","        ","  ","AMORY                    ","  ","ST  ","                                        ","  ","COLUMBUS                 ","  ","AVE "
"18-0021914","0","04/03/2018","14:05:46","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","363     ","S ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0021915","0","04/03/2018","14:07:35","500 ","Service Call, other                               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","900 ","Outside or special property, Other                ","625     ","  ","METROPOLITAN             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0021916","0","04/03/2018","14:10:06","111 ","Building fire                                     ","40000.0000","10000.0000","07   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","50      ","  ","BOWDOIN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021917","0","04/03/2018","14:21:59","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02203     ","960 ","Street, Other                                     ","1       ","  ","CITY HALL                ","  ","PLZ ",": @CITY HALL PLAZA                      ","  ","                         ","  ","    "
"18-0021919","0","04/03/2018","14:49:41","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","981 ","Construction site                                 ","1-3     ","  ","MONSIGNOR ALBERT A. JACOB","  ","RD  ",": alias 1-3 JACOBBE RD EB BSTN          ","  ","                         ","  ","    "
"18-0021921","0","04/03/2018","14:55:25","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","400 ","Residential, Other                                ","121     ","  ","PORTLAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021923","0","04/03/2018","14:56:39","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","599 ","Business office                                   ","68      ","  ","DEVONSHIRE               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021924","0","04/03/2018","14:59:32","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","174 ","Rapid transit station                             ","720     ","  ","ATLANTIC                 ","  ","AVE ",": @MBTA STA-SOUTH BUS                   ","  ","                         ","  ","    "
"18-0021925","0","04/03/2018","15:08:57","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","900 ","Outside or special property, Other                ","        ","  ","GARTLAND                 ","  ","ST  ",": #255                                  ","  ","WASHINGTON               ","  ","ST  "
"18-0021927","0","04/03/2018","15:14:08","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","580     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0021928","0","04/03/2018","15:20:54","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","352     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0021930","0","04/03/2018","15:28:21","442 ","Overheated motor                                  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","191     ","  ","GREEN                    ","  ","ST  ",": #INS483                               ","  ","                         ","  ","    "
"18-0021935","0","04/03/2018","16:14:41","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","500 ","Mercantile, business, Other                       ","450     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0021936","0","04/03/2018","16:15:02","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","439 ","Boarding/rooming house, residential hotels        ","24      ","  ","ROBINWOOD                ","  ","AVE ",": #ASG659                               ","  ","                         ","  ","    "
"18-0021937","0","04/03/2018","16:19:33","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","215 ","High school/junior high school/middle school      ","25      ","  ","WARREN                   ","  ","ST  ",": #12-5186                              ","  ","                         ","  ","    "
"18-0021940","0","04/03/2018","16:33:43","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","1387    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021947","0","04/03/2018","17:19:30","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","960 ","Street, Other                                     ","142     ","  ","NORTHERN                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0021948","0","04/03/2018","17:21:18","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","60      ","  ","WALNUT                   ","  ","PARK",": #INS649                               ","  ","                         ","  ","    "
"18-0021949","0","04/03/2018","17:34:38","424 ","Carbon monoxide incident                          ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","161 ","Restaurant or cafeteria                           ","270     ","  ","NORTHERN                 ","  ","AVE ",": @LEGAL HARBORSIDE - 270 NORTHERN AVE, ","  ","                         ","  ","    "
"18-0021950","0","04/03/2018","17:47:05","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","900 ","Outside or special property, Other                ","128     ","  ","DELHI                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021951","0","04/03/2018","17:52:29","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","270     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021953","0","04/03/2018","17:55:05","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","962 ","Residential street, road or residential driveway  ","        ","  ","COOK                     ","  ","ST  ","                                        ","  ","BUNKER HILL              ","  ","ST  "
"18-0021955","0","04/03/2018","18:03:07","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","55      ","  ","CODMAN                   ","  ","PARK","                                        ","  ","                         ","  ","    "
"18-0021957","0","04/03/2018","18:04:13","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","76      ","  ","ELM                      ","  ","ST  ",": #12-2527                              ","  ","                         ","  ","    "
"18-0021958","0","04/03/2018","18:07:36","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","000 ","Property Use, Other                               ","19      ","  ","BRADSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021960","0","04/03/2018","18:20:09","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","76      ","  ","ELM                      ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021966","0","04/03/2018","18:31:17","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","212-214 ","  ","WESTVILLE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021969","0","04/03/2018","19:10:20","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","900 ","Outside or special property, Other                ","        ","  ","HARVARD                  ","  ","ST  ","                                        ","  ","WALK HILL                ","  ","ST  "
"18-0021971","0","04/03/2018","19:12:25","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","662     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021973","0","04/03/2018","19:20:48","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","100 ","Assembly, Other                                   ","31      ","  ","BOWKER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021974","0","04/03/2018","19:24:01","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","468     ","  ","SUMNER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021976","0","04/03/2018","19:36:34","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","    ","","175     ","  ","TREMONT                  ","  ","ST  ",": @THEA-AMC LOEWS BOSTON COMMON 19 - 175","  ","                         ","  ","    "
"18-0021978","0","04/03/2018","19:50:51","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","400 ","Residential, Other                                ","1120-113","  ","BOYLSTON                 ","  ","ST  ",": #13-1591                              ","  ","                         ","  ","    "
"18-0021981","0","04/03/2018","20:24:24","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","11      ","  ","DEERING                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0021982","0","04/03/2018","20:29:26","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","214     ","  ","WESTVILLE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021983","0","04/03/2018","20:35:05","552 ","Police matter                                     ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","76      ","  ","ELM                      ","  ","ST  ",": #12-2527                              ","  ","                         ","  ","    "
"18-0021984","0","04/03/2018","20:41:33","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","500 ","Mercantile, business, Other                       ","347     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021985","0","04/03/2018","20:44:40","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","9       ","W ","BROADWAY                 ","  ","    ",": @MBTA STA-BROADWAY                    ","  ","                         ","  ","    "
"18-0021987","0","04/03/2018","21:01:49","522 ","Water or steam leak                               ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","331 ","Hospital - medical or psychiatric                 ","1400    ","  ","VFW                      ","  ","PKWY",": #12-2881                              ","  ","                         ","  ","    "
"18-0021988","0","04/03/2018","21:06:29","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","174 ","Rapid transit station                             ","795     ","  ","WASHINGTON               ","  ","ST  ",": #33-1481                              ","  ","                         ","  ","    "
"18-0021994","0","04/03/2018","21:35:55","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","78      ","  ","BIRCH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021995","0","04/03/2018","21:40:20","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","639 ","Communications center                             ","8       ","  ","HARRISON                 ","  ","AVE ",": #13-1472                              ","  ","                         ","  ","    "
"18-0021996","0","04/03/2018","21:57:08","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","439 ","Boarding/rooming house, residential hotels        ","131     ","  ","ZEIGLER                  ","  ","ST  ",": #CLM413                               ","  ","                         ","  ","    "
"18-0021997","0","04/03/2018","21:57:15","551 ","Assist police or other governmental agency        ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","68      ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0021998","0","04/03/2018","22:13:13","444 ","Power line down                                   ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","962 ","Residential street, road or residential driveway  ","160     ","  ","DELHI                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0021999","0","04/03/2018","22:18:13","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","16      ","  ","LANDOR                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0022000","0","04/03/2018","22:18:24","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","171     ","  ","HARVARD                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0022001","0","04/03/2018","22:25:27","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","900 ","Outside or special property, Other                ","        ","  ","BROOKLINE                ","  ","AVE ",": #2356                                 ","  ","FRANCIS                  ","  ","ST  "
"18-0022002","0","04/03/2018","22:26:55","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","873     ","E ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0022003","0","04/03/2018","22:27:41","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","376R    ","  ","SUMNER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0022005","0","04/03/2018","22:32:04","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","755     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0022008","0","04/03/2018","23:12:42","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","900 ","Outside or special property, Other                ","        ","  ","BROOKLINE                ","  ","AVE ",": #2356                                 ","  ","FRANCIS                  ","  ","ST  "
"18-0022010","0","04/03/2018","23:51:00","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","214     ","  ","WESTVILLE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0022012","0","04/04/2018","00:05:55","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","43      ","  ","RIVER                    ","  ","ST  ",": #WYN3697                              ","  ","                         ","  ","    "
"18-0022013","0","04/04/2018","00:26:49","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","15      ","  ","WILMORE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0022016","0","04/04/2018","01:02:52","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","971     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0022017","0","04/04/2018","01:05:00","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","449 ","Hotel/motel, commercial                           ","296     ","  ","STATE                    ","  ","ST  ",": #13-1296                              ","  ","                         ","  ","    "
"18-0022019","0","04/04/2018","01:18:12","731 ","Sprinkler activation due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","200 ","Educational, Other                                ","10      ","  ","ALLEN'S                  ","  ","ALY ",": #16-1511                              ","  ","                         ","  ","    "
